-1.18667e-17
1.86681e-05
0.000183802
4.35001e-05
0.000422504
-1.75532e-05
0.000426276
-4.48756e-05
0.00019227
-1.94841e-05
5.58594e-17
5.81062e-17
3.77141e-17
-3.62231e-05
0.000178302
-2.57738e-05
0.000568684
-0.000123975
1.31742
5.5188
-8.67737
0
19.5941
0
12.355
5.5188
-8.67737
0
1.16805
0
23.3926
5.5188
-8.67737
0
20
0
24.7153
5.5188
11.3226
-15.4278
20
0
10.6464
3.263
21.4831
13.3103
4.52133
8.7669
2.5724
5.5188
11.3226
-5.17365
20.4059
-2.29083e-16
23.9627
5.5188
31.3226
0
19.5941
0
35.0003
5.5188
31.3226
0
44.5093
0
46.0379
5.5188
31.3226
0
20
0
-19.5941
-20.4059
-1.73115e-16
-19.5941
